date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:32:11	41201/41201	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/testimonial/t-3.jpg?imwidth=1080	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/testimonial/t-3abde.jpg	(from https://quiety-next.themetags.com/)
16:32:12	27620/27620	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/testimonial/t-4.jpg?imwidth=1080	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/testimonial/t-4abde.jpg	(from https://quiety-next.themetags.com/)
16:32:12	35145/35145	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/testimonial/t-5.jpg?imwidth=1080	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/testimonial/t-5abde.jpg	(from https://quiety-next.themetags.com/)
16:32:12	22985/22985	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/testimonial/5.jpg?imwidth=128	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/testimonial/5e12c.jpg	(from https://quiety-next.themetags.com/)
16:32:13	4616/4616	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/shape/dot-big-square.svg?imwidth=640	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/shape/dot-big-squarec91f.svg	(from https://quiety-next.themetags.com/)
16:32:13	187288/187288	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/office-img-1.jpg?imwidth=1080	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/office-img-1abde.jpg	(from https://quiety-next.themetags.com/)
16:32:13	4503/4503	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/integations/1.png?imwidth=96	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/integations/15436.png	(from https://quiety-next.themetags.com/)
16:32:14	124377/124377	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2016%20Jan%202023%2019:41:28%20GMT	https://quiety-next.themetags.com/faq.svg?imwidth=1920	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/faq66b5.svg	(from https://quiety-next.themetags.com/)
16:32:14	4001/4001	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/integations/3.png?imwidth=96	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/integations/35436.png	(from https://quiety-next.themetags.com/)
16:32:14	3842/3842	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/integations/4.png?imwidth=96	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/integations/45436.png	(from https://quiety-next.themetags.com/)
16:32:14	3147/3147	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/integations/5.png?imwidth=96	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/integations/55436.png	(from https://quiety-next.themetags.com/)
16:32:15	5263/5263	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/integations/6.png?imwidth=96	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/integations/65436.png	(from https://quiety-next.themetags.com/)
16:32:15	5583/5583	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/integations/10.png	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/integations/10.png	(from https://quiety-next.themetags.com/)
16:32:15	3792/3792	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/integations/11.png	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/integations/11.png	(from https://quiety-next.themetags.com/)
16:32:16	3634/3634	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/integations/12.png	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/integations/12.png	(from https://quiety-next.themetags.com/)
16:32:16	17225/17225	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/chunks/pages/career-7062c3031e068474.js	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/chunks/pages/career-7062c3031e068474.js	(from https://quiety-next.themetags.com/career)
16:32:16	38919/38919	---M-Z	200	added ('OK')	text/html	date:Tue,%2021%20Mar%202023%2021:23:10%20GMT	https://quiety-next.themetags.com/career-single	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/career-single.html	(from https://quiety-next.themetags.com/career)
16:32:17	18452/18452	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/chunks/pages/integration-single-b0bf7504184ff738.js	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/chunks/pages/integration-single-b0bf7504184ff738.js	(from https://quiety-next.themetags.com/integration-single)
16:32:18	24549/24549	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/blog/blog-5.jpg?imwidth=828	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/blog/blog-56356.jpg	(from https://quiety-next.themetags.com/blogs)
16:32:18	6506/6506	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/integations/2.png?imwidth=96	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/integations/25436.png	(from https://quiety-next.themetags.com/)
16:32:19	12466/12466	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2021%20Mar%202023%2021:23:00%20GMT	https://quiety-next.themetags.com/_next/static/chunks/pages/career-single-ec5ee174eefa7a56.js	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/_next/static/chunks/pages/career-single-ec5ee174eefa7a56.js	(from https://quiety-next.themetags.com/career-single)
16:32:19	2615/2615	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/company/2.png	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/company/2.png	(from https://quiety-next.themetags.com/career-single)
16:32:20	274164/274164	---M--	200	added ('OK')	image/jpeg	date:Sun,%2015%20Jan%202023%2019:49:52%20GMT	https://quiety-next.themetags.com/apply-now-1.jpg?imwidth=1920	C:/My%20Web%20Sites/infi/quiety-next.themetags.com/apply-now-166b5.jpg	(from https://quiety-next.themetags.com/career-single)
